Forward Packets	Forward Bytes	Delta Forward Packets	Delta Forward Bytes	Forward Instantaneous Packets per Second	Forward Average Packets per second	Forward Instantaneous Bytes per Second	Forward Average Bytes per second	Reverse Packets	Reverse Bytes	Delta Reverse Packets	Delta Reverse Bytes	DeltaReverse Instantaneous Packets per Second	Reverse Average Packets per second	Reverse Instantaneous Bytes per Second	Reverse Average Bytes per second	Traffic Type
218	20692	2	140	2.0	1.033175355450237	140.0	98.06635071090048	217	20650	1	98	1.0	1.0333333333333334	98.0	98.33333333333333	ping
218	20692	2	140	2.0	1.033175355450237	140.0	98.06635071090048	219	20790	2	140	2.0	1.037914691943128	140.0	98.5308056872038	ping
219	20790	1	98	1.0	1.0330188679245282	98.0	98.06603773584905	219	20790	2	140	2.0	1.037914691943128	140.0	98.5308056872038	ping
219	20790	1	98	1.0	1.0330188679245282	98.0	98.06603773584905	220	20888	1	98	1.0	1.0377358490566038	98.0	98.52830188679245	ping
220	20888	1	98	1.0	1.0328638497652582	98.0	98.06572769953051	220	20888	1	98	1.0	1.0377358490566038	98.0	98.52830188679245	ping
220	20888	1	98	1.0	1.0328638497652582	98.0	98.06572769953051	221	20986	1	98	1.0	1.0375586854460095	98.0	98.52582159624413	ping
221	20986	1	98	1.0	1.0327102803738317	98.0	98.06542056074767	221	20986	1	98	1.0	1.0375586854460095	98.0	98.52582159624413	ping
221	20986	1	98	1.0	1.0327102803738317	98.0	98.06542056074767	222	21084	1	98	1.0	1.0373831775700935	98.0	98.5233644859813	ping
223	21126	2	140	2.0	1.0372093023255815	140.0	98.26046511627906	222	21084	1	98	1.0	1.0373831775700935	98.0	98.5233644859813	ping
223	21126	2	140	2.0	1.0372093023255815	140.0	98.26046511627906	224	21224	2	140	2.0	1.041860465116279	140.0	98.71627906976744	ping
224	21224	1	98	1.0	1.037037037037037	98.0	98.25925925925925	224	21224	2	140	2.0	1.041860465116279	140.0	98.71627906976744	ping
224	21224	1	98	1.0	1.037037037037037	98.0	98.25925925925925	225	21322	1	98	1.0	1.0416666666666667	98.0	98.71296296296296	ping
225	21322	1	98	1.0	1.0368663594470047	98.0	98.25806451612904	225	21322	1	98	1.0	1.0416666666666667	98.0	98.71296296296296	ping
225	21322	1	98	1.0	1.0368663594470047	98.0	98.25806451612904	226	21420	1	98	1.0	1.0414746543778801	98.0	98.70967741935483	ping
226	21420	1	98	1.0	1.036697247706422	98.0	98.25688073394495	226	21420	1	98	1.0	1.0414746543778801	98.0	98.70967741935483	ping
226	21420	1	98	1.0	1.036697247706422	98.0	98.25688073394495	227	21518	1	98	1.0	1.0412844036697249	98.0	98.70642201834862	ping
227	21518	1	98	1.0	1.0365296803652968	98.0	98.25570776255708	227	21518	1	98	1.0	1.0412844036697249	98.0	98.70642201834862	ping
227	21518	1	98	1.0	1.0365296803652968	98.0	98.25570776255708	228	21616	1	98	1.0	1.0410958904109588	98.0	98.70319634703196	ping
227	21518	0	0	0.0	1.0318181818181817	0.0	97.80909090909091	228	21616	1	98	1.0	1.0410958904109588	98.0	98.70319634703196	ping
227	21518	0	0	0.0	1.0318181818181817	0.0	97.80909090909091	228	21616	0	0	0.0	1.0363636363636364	0.0	98.25454545454545	ping
228	21616	1	98	1.0	1.0316742081447965	98.0	97.80995475113122	228	21616	0	0	0.0	1.0363636363636364	0.0	98.25454545454545	ping
228	21616	1	98	1.0	1.0316742081447965	98.0	97.80995475113122	229	21714	1	98	1.0	1.0361990950226245	98.0	98.25339366515837	ping
229	21714	1	98	1.0	1.0315315315315314	98.0	97.8108108108108	229	21714	1	98	1.0	1.0361990950226245	98.0	98.25339366515837	ping
229	21714	1	98	1.0	1.0315315315315314	98.0	97.8108108108108	230	21812	1	98	1.0	1.0360360360360361	98.0	98.25225225225225	ping
230	21812	1	98	1.0	1.031390134529148	98.0	97.81165919282512	230	21812	1	98	1.0	1.0360360360360361	98.0	98.25225225225225	ping
230	21812	1	98	1.0	1.031390134529148	98.0	97.81165919282512	231	21910	1	98	1.0	1.0358744394618835	98.0	98.25112107623319	ping
231	21910	1	98	1.0	1.03125	98.0	97.8125	231	21910	1	98	1.0	1.0358744394618835	98.0	98.25112107623319	ping
231	21910	1	98	1.0	1.03125	98.0	97.8125	232	22008	1	98	1.0	1.0357142857142858	98.0	98.25	ping
232	22008	1	98	1.0	1.031111111111111	98.0	97.81333333333333	232	22008	1	98	1.0	1.0357142857142858	98.0	98.25	ping
232	22008	1	98	1.0	1.031111111111111	98.0	97.81333333333333	233	22106	1	98	1.0	1.0355555555555556	98.0	98.24888888888889	ping
233	22106	1	98	1.0	1.0309734513274336	98.0	97.8141592920354	233	22106	1	98	1.0	1.0355555555555556	98.0	98.24888888888889	ping
233	22106	1	98	1.0	1.0309734513274336	98.0	97.8141592920354	234	22204	1	98	1.0	1.0353982300884956	98.0	98.24778761061947	ping
234	22204	1	98	1.0	1.0308370044052864	98.0	97.81497797356828	234	22204	1	98	1.0	1.0353982300884956	98.0	98.24778761061947	ping
234	22204	1	98	1.0	1.0308370044052864	98.0	97.81497797356828	235	22302	1	98	1.0	1.0352422907488987	98.0	98.2466960352423	ping
235	22302	1	98	1.0	1.030701754385965	98.0	97.8157894736842	235	22302	1	98	1.0	1.0352422907488987	98.0	98.2466960352423	ping
235	22302	1	98	1.0	1.030701754385965	98.0	97.8157894736842	236	22400	1	98	1.0	1.0350877192982457	98.0	98.24561403508773	ping
236	22400	1	98	1.0	1.0305676855895196	98.0	97.81659388646288	236	22400	1	98	1.0	1.0350877192982457	98.0	98.24561403508773	ping
236	22400	1	98	1.0	1.0305676855895196	98.0	97.81659388646288	237	22498	1	98	1.0	1.034934497816594	98.0	98.24454148471615	ping
237	22498	1	98	1.0	1.0304347826086957	98.0	97.81739130434782	237	22498	1	98	1.0	1.034934497816594	98.0	98.24454148471615	ping
237	22498	1	98	1.0	1.0304347826086957	98.0	97.81739130434782	238	22596	1	98	1.0	1.0347826086956522	98.0	98.24347826086957	ping
238	22596	1	98	1.0	1.0303030303030303	98.0	97.81818181818181	238	22596	1	98	1.0	1.0347826086956522	98.0	98.24347826086957	ping
238	22596	1	98	1.0	1.0303030303030303	98.0	97.81818181818181	239	22694	1	98	1.0	1.0346320346320346	98.0	98.24242424242425	ping
239	22694	1	98	1.0	1.0301724137931034	98.0	97.81896551724138	239	22694	1	98	1.0	1.0346320346320346	98.0	98.24242424242425	ping
239	22694	1	98	1.0	1.0301724137931034	98.0	97.81896551724138	240	22792	1	98	1.0	1.0344827586206897	98.0	98.24137931034483	ping
240	22792	1	98	1.0	1.0300429184549356	98.0	97.81974248927038	240	22792	1	98	1.0	1.0344827586206897	98.0	98.24137931034483	ping
240	22792	1	98	1.0	1.0300429184549356	98.0	97.81974248927038	241	22890	1	98	1.0	1.0343347639484979	98.0	98.24034334763948	ping
241	22890	1	98	1.0	1.0299145299145298	98.0	97.82051282051282	241	22890	1	98	1.0	1.0343347639484979	98.0	98.24034334763948	ping
241	22890	1	98	1.0	1.0299145299145298	98.0	97.82051282051282	242	22988	1	98	1.0	1.0341880341880343	98.0	98.23931623931624	ping
242	22988	1	98	1.0	1.0297872340425531	98.0	97.82127659574468	242	22988	1	98	1.0	1.0341880341880343	98.0	98.23931623931624	ping
242	22988	1	98	1.0	1.0297872340425531	98.0	97.82127659574468	243	23086	1	98	1.0	1.0340425531914894	98.0	98.23829787234042	ping
243	23086	1	98	1.0	1.0296610169491525	98.0	97.82203389830508	243	23086	1	98	1.0	1.0340425531914894	98.0	98.23829787234042	ping
243	23086	1	98	1.0	1.0296610169491525	98.0	97.82203389830508	244	23184	1	98	1.0	1.0338983050847457	98.0	98.23728813559322	ping
244	23184	1	98	1.0	1.029535864978903	98.0	97.82278481012658	244	23184	1	98	1.0	1.0338983050847457	98.0	98.23728813559322	ping
244	23184	1	98	1.0	1.029535864978903	98.0	97.82278481012658	245	23282	1	98	1.0	1.0337552742616034	98.0	98.23628691983123	ping
245	23282	1	98	1.0	1.0294117647058822	98.0	97.82352941176471	245	23282	1	98	1.0	1.0337552742616034	98.0	98.23628691983123	ping
245	23282	1	98	1.0	1.0294117647058822	98.0	97.82352941176471	246	23380	1	98	1.0	1.0336134453781514	98.0	98.23529411764706	ping
246	23380	1	98	1.0	1.0292887029288702	98.0	97.82426778242677	246	23380	1	98	1.0	1.0336134453781514	98.0	98.23529411764706	ping
246	23380	1	98	1.0	1.0292887029288702	98.0	97.82426778242677	247	23478	1	98	1.0	1.0334728033472804	98.0	98.23430962343096	ping
248	23520	2	140	2.0	1.0333333333333334	140.0	98.0	247	23478	1	98	1.0	1.0334728033472804	98.0	98.23430962343096	ping
248	23520	2	140	2.0	1.0333333333333334	140.0	98.0	249	23618	2	140	2.0	1.0375	140.0	98.40833333333333	ping
249	23618	1	98	1.0	1.033195020746888	98.0	98.0	249	23618	2	140	2.0	1.0375	140.0	98.40833333333333	ping
249	23618	1	98	1.0	1.033195020746888	98.0	98.0	250	23716	1	98	1.0	1.037344398340249	98.0	98.40663900414938	ping
250	23716	1	98	1.0	1.0330578512396693	98.0	98.0	250	23716	1	98	1.0	1.037344398340249	98.0	98.40663900414938	ping
250	23716	1	98	1.0	1.0330578512396693	98.0	98.0	251	23814	1	98	1.0	1.037190082644628	98.0	98.40495867768595	ping
251	23814	1	98	1.0	1.0329218106995885	98.0	98.0	251	23814	1	98	1.0	1.037190082644628	98.0	98.40495867768595	ping
251	23814	1	98	1.0	1.0329218106995885	98.0	98.0	252	23912	1	98	1.0	1.037037037037037	98.0	98.40329218106996	ping
252	23912	1	98	1.0	1.0327868852459017	98.0	98.0	252	23912	1	98	1.0	1.037037037037037	98.0	98.40329218106996	ping
252	23912	1	98	1.0	1.0327868852459017	98.0	98.0	253	24010	1	98	1.0	1.0368852459016393	98.0	98.40163934426229	ping
253	24010	1	98	1.0	1.0326530612244897	98.0	98.0	253	24010	1	98	1.0	1.0368852459016393	98.0	98.40163934426229	ping
253	24010	1	98	1.0	1.0326530612244897	98.0	98.0	254	24108	1	98	1.0	1.036734693877551	98.0	98.4	ping
254	24108	1	98	1.0	1.032520325203252	98.0	98.0	254	24108	1	98	1.0	1.036734693877551	98.0	98.4	ping
254	24108	1	98	1.0	1.032520325203252	98.0	98.0	255	24206	1	98	1.0	1.0365853658536586	98.0	98.39837398373983	ping
255	24206	1	98	1.0	1.0323886639676114	98.0	98.0	255	24206	1	98	1.0	1.0365853658536586	98.0	98.39837398373983	ping
255	24206	1	98	1.0	1.0323886639676114	98.0	98.0	256	24304	1	98	1.0	1.0364372469635628	98.0	98.39676113360323	ping
256	24304	1	98	1.0	1.032258064516129	98.0	98.0	256	24304	1	98	1.0	1.0364372469635628	98.0	98.39676113360323	ping
256	24304	1	98	1.0	1.032258064516129	98.0	98.0	257	24402	1	98	1.0	1.0362903225806452	98.0	98.39516129032258	ping
257	24402	1	98	1.0	1.0321285140562249	98.0	98.0	257	24402	1	98	1.0	1.0362903225806452	98.0	98.39516129032258	ping
257	24402	1	98	1.0	1.0321285140562249	98.0	98.0	258	24500	1	98	1.0	1.036144578313253	98.0	98.39357429718875	ping
258	24500	1	98	1.0	1.032	98.0	98.0	258	24500	1	98	1.0	1.036144578313253	98.0	98.39357429718875	ping
258	24500	1	98	1.0	1.032	98.0	98.0	259	24598	1	98	1.0	1.036	98.0	98.392	ping
259	24598	1	98	1.0	1.0318725099601593	98.0	98.0	259	24598	1	98	1.0	1.036	98.0	98.392	ping
259	24598	1	98	1.0	1.0318725099601593	98.0	98.0	260	24696	1	98	1.0	1.0358565737051793	98.0	98.39043824701196	ping
261	24738	2	140	2.0	1.0357142857142858	140.0	98.16666666666667	260	24696	1	98	1.0	1.0358565737051793	98.0	98.39043824701196	ping
261	24738	2	140	2.0	1.0357142857142858	140.0	98.16666666666667	262	24836	2	140	2.0	1.0396825396825398	140.0	98.55555555555556	ping
262	24836	1	98	1.0	1.0355731225296443	98.0	98.16600790513834	262	24836	2	140	2.0	1.0396825396825398	140.0	98.55555555555556	ping
262	24836	1	98	1.0	1.0355731225296443	98.0	98.16600790513834	263	24934	1	98	1.0	1.0395256916996047	98.0	98.55335968379447	ping
263	24934	1	98	1.0	1.0354330708661417	98.0	98.16535433070867	263	24934	1	98	1.0	1.0395256916996047	98.0	98.55335968379447	ping
263	24934	1	98	1.0	1.0354330708661417	98.0	98.16535433070867	264	25032	1	98	1.0	1.0393700787401574	98.0	98.55118110236221	ping
264	25032	1	98	1.0	1.035294117647059	98.0	98.16470588235295	264	25032	1	98	1.0	1.0393700787401574	98.0	98.55118110236221	ping
264	25032	1	98	1.0	1.035294117647059	98.0	98.16470588235295	265	25130	1	98	1.0	1.0392156862745099	98.0	98.54901960784314	ping
265	25130	1	98	1.0	1.03515625	98.0	98.1640625	265	25130	1	98	1.0	1.0392156862745099	98.0	98.54901960784314	ping
265	25130	1	98	1.0	1.03515625	98.0	98.1640625	266	25228	1	98	1.0	1.0390625	98.0	98.546875	ping
266	25228	1	98	1.0	1.0350194552529184	98.0	98.16342412451363	266	25228	1	98	1.0	1.0390625	98.0	98.546875	ping
266	25228	1	98	1.0	1.0350194552529184	98.0	98.16342412451363	267	25326	1	98	1.0	1.038910505836576	98.0	98.54474708171206	ping
267	25326	1	98	1.0	1.0348837209302326	98.0	98.16279069767442	267	25326	1	98	1.0	1.038910505836576	98.0	98.54474708171206	ping
267	25326	1	98	1.0	1.0348837209302326	98.0	98.16279069767442	268	25424	1	98	1.0	1.0387596899224807	98.0	98.54263565891473	ping
268	25424	1	98	1.0	1.0347490347490347	98.0	98.16216216216216	268	25424	1	98	1.0	1.0387596899224807	98.0	98.54263565891473	ping
268	25424	1	98	1.0	1.0347490347490347	98.0	98.16216216216216	269	25522	1	98	1.0	1.0386100386100385	98.0	98.54054054054055	ping
269	25522	1	98	1.0	1.0346153846153847	98.0	98.16153846153846	269	25522	1	98	1.0	1.0386100386100385	98.0	98.54054054054055	ping
269	25522	1	98	1.0	1.0346153846153847	98.0	98.16153846153846	270	25620	1	98	1.0	1.0384615384615385	98.0	98.53846153846153	ping
270	25620	1	98	1.0	1.0344827586206897	98.0	98.16091954022988	270	25620	1	98	1.0	1.0384615384615385	98.0	98.53846153846153	ping
270	25620	1	98	1.0	1.0344827586206897	98.0	98.16091954022988	271	25718	1	98	1.0	1.0383141762452108	98.0	98.53639846743295	ping
271	25718	1	98	1.0	1.034351145038168	98.0	98.16030534351145	271	25718	1	98	1.0	1.0383141762452108	98.0	98.53639846743295	ping
271	25718	1	98	1.0	1.034351145038168	98.0	98.16030534351145	272	25816	1	98	1.0	1.0381679389312977	98.0	98.53435114503817	ping
272	25816	1	98	1.0	1.0342205323193916	98.0	98.1596958174905	272	25816	1	98	1.0	1.0381679389312977	98.0	98.53435114503817	ping
272	25816	1	98	1.0	1.0342205323193916	98.0	98.1596958174905	273	25914	1	98	1.0	1.038022813688213	98.0	98.53231939163499	ping
274	25956	2	140	2.0	1.0378787878787878	140.0	98.31818181818181	273	25914	1	98	1.0	1.038022813688213	98.0	98.53231939163499	ping
274	25956	2	140	2.0	1.0378787878787878	140.0	98.31818181818181	275	26054	2	140	2.0	1.0416666666666667	140.0	98.68939393939394	ping
275	26054	1	98	1.0	1.0377358490566038	98.0	98.31698113207547	275	26054	2	140	2.0	1.0416666666666667	140.0	98.68939393939394	ping
275	26054	1	98	1.0	1.0377358490566038	98.0	98.31698113207547	276	26152	1	98	1.0	1.0415094339622641	98.0	98.68679245283019	ping
276	26152	1	98	1.0	1.037593984962406	98.0	98.3157894736842	276	26152	1	98	1.0	1.0415094339622641	98.0	98.68679245283019	ping
276	26152	1	98	1.0	1.037593984962406	98.0	98.3157894736842	277	26250	1	98	1.0	1.0413533834586466	98.0	98.6842105263158	ping
277	26250	1	98	1.0	1.0374531835205993	98.0	98.31460674157303	277	26250	1	98	1.0	1.0413533834586466	98.0	98.6842105263158	ping
277	26250	1	98	1.0	1.0374531835205993	98.0	98.31460674157303	278	26348	1	98	1.0	1.0411985018726593	98.0	98.68164794007491	ping
278	26348	1	98	1.0	1.037313432835821	98.0	98.31343283582089	278	26348	1	98	1.0	1.0411985018726593	98.0	98.68164794007491	ping
278	26348	1	98	1.0	1.037313432835821	98.0	98.31343283582089	279	26446	1	98	1.0	1.041044776119403	98.0	98.67910447761194	ping
279	26446	1	98	1.0	1.037174721189591	98.0	98.31226765799256	279	26446	1	98	1.0	1.041044776119403	98.0	98.67910447761194	ping
279	26446	1	98	1.0	1.037174721189591	98.0	98.31226765799256	280	26544	1	98	1.0	1.0408921933085502	98.0	98.67657992565056	ping
279	26446	0	0	0.0	1.0333333333333334	0.0	97.94814814814815	280	26544	1	98	1.0	1.0408921933085502	98.0	98.67657992565056	ping
279	26446	0	0	0.0	1.0333333333333334	0.0	97.94814814814815	280	26544	0	0	0.0	1.037037037037037	0.0	98.31111111111112	ping
280	26544	1	98	1.0	1.033210332103321	98.0	97.94833948339483	280	26544	0	0	0.0	1.037037037037037	0.0	98.31111111111112	ping
280	26544	1	98	1.0	1.033210332103321	98.0	97.94833948339483	281	26642	1	98	1.0	1.03690036900369	98.0	98.30996309963099	ping
281	26642	1	98	1.0	1.0330882352941178	98.0	97.94852941176471	281	26642	1	98	1.0	1.03690036900369	98.0	98.30996309963099	ping
281	26642	1	98	1.0	1.0330882352941178	98.0	97.94852941176471	282	26740	1	98	1.0	1.036764705882353	98.0	98.30882352941177	ping
282	26740	1	98	1.0	1.032967032967033	98.0	97.94871794871794	282	26740	1	98	1.0	1.036764705882353	98.0	98.30882352941177	ping
282	26740	1	98	1.0	1.032967032967033	98.0	97.94871794871794	283	26838	1	98	1.0	1.0366300366300367	98.0	98.3076923076923	ping
283	26838	1	98	1.0	1.032846715328467	98.0	97.94890510948905	283	26838	1	98	1.0	1.0366300366300367	98.0	98.3076923076923	ping
283	26838	1	98	1.0	1.032846715328467	98.0	97.94890510948905	284	26936	1	98	1.0	1.0364963503649636	98.0	98.30656934306569	ping
284	26936	1	98	1.0	1.0327272727272727	98.0	97.94909090909091	284	26936	1	98	1.0	1.0364963503649636	98.0	98.30656934306569	ping
284	26936	1	98	1.0	1.0327272727272727	98.0	97.94909090909091	285	27034	1	98	1.0	1.0363636363636364	98.0	98.30545454545455	ping
285	27034	1	98	1.0	1.0326086956521738	98.0	97.94927536231884	285	27034	1	98	1.0	1.0363636363636364	98.0	98.30545454545455	ping
285	27034	1	98	1.0	1.0326086956521738	98.0	97.94927536231884	286	27132	1	98	1.0	1.036231884057971	98.0	98.30434782608695	ping
286	27132	1	98	1.0	1.032490974729242	98.0	97.94945848375451	286	27132	1	98	1.0	1.036231884057971	98.0	98.30434782608695	ping
286	27132	1	98	1.0	1.032490974729242	98.0	97.94945848375451	287	27230	1	98	1.0	1.036101083032491	98.0	98.30324909747293	ping
287	27230	1	98	1.0	1.0323741007194245	98.0	97.94964028776978	287	27230	1	98	1.0	1.036101083032491	98.0	98.30324909747293	ping
287	27230	1	98	1.0	1.0323741007194245	98.0	97.94964028776978	288	27328	1	98	1.0	1.0359712230215827	98.0	98.3021582733813	ping
288	27328	1	98	1.0	1.032258064516129	98.0	97.94982078853046	288	27328	1	98	1.0	1.0359712230215827	98.0	98.3021582733813	ping
288	27328	1	98	1.0	1.032258064516129	98.0	97.94982078853046	289	27426	1	98	1.0	1.03584229390681	98.0	98.3010752688172	ping
289	27426	1	98	1.0	1.0321428571428573	98.0	97.95	289	27426	1	98	1.0	1.03584229390681	98.0	98.3010752688172	ping
289	27426	1	98	1.0	1.0321428571428573	98.0	97.95	290	27524	1	98	1.0	1.0357142857142858	98.0	98.3	ping
290	27524	1	98	1.0	1.0320284697508897	98.0	97.95017793594306	290	27524	1	98	1.0	1.0357142857142858	98.0	98.3	ping
290	27524	1	98	1.0	1.0320284697508897	98.0	97.95017793594306	291	27622	1	98	1.0	1.0355871886120998	98.0	98.29893238434164	ping
291	27622	1	98	1.0	1.0319148936170213	98.0	97.95035460992908	291	27622	1	98	1.0	1.0355871886120998	98.0	98.29893238434164	ping
291	27622	1	98	1.0	1.0319148936170213	98.0	97.95035460992908	292	27720	1	98	1.0	1.0354609929078014	98.0	98.29787234042553	ping
292	27720	1	98	1.0	1.0318021201413428	98.0	97.95053003533569	292	27720	1	98	1.0	1.0354609929078014	98.0	98.29787234042553	ping
292	27720	1	98	1.0	1.0318021201413428	98.0	97.95053003533569	293	27818	1	98	1.0	1.0353356890459364	98.0	98.29681978798587	ping
293	27818	1	98	1.0	1.0316901408450705	98.0	97.95070422535211	293	27818	1	98	1.0	1.0353356890459364	98.0	98.29681978798587	ping
293	27818	1	98	1.0	1.0316901408450705	98.0	97.95070422535211	294	27916	1	98	1.0	1.0352112676056338	98.0	98.29577464788733	ping
294	27916	1	98	1.0	1.0315789473684212	98.0	97.95087719298246	294	27916	1	98	1.0	1.0352112676056338	98.0	98.29577464788733	ping
294	27916	1	98	1.0	1.0315789473684212	98.0	97.95087719298246	295	28014	1	98	1.0	1.0350877192982457	98.0	98.29473684210527	ping
295	28014	1	98	1.0	1.0314685314685315	98.0	97.95104895104895	295	28014	1	98	1.0	1.0350877192982457	98.0	98.29473684210527	ping
295	28014	1	98	1.0	1.0314685314685315	98.0	97.95104895104895	296	28112	1	98	1.0	1.034965034965035	98.0	98.2937062937063	ping
296	28112	1	98	1.0	1.0313588850174216	98.0	97.95121951219512	296	28112	1	98	1.0	1.034965034965035	98.0	98.2937062937063	ping
296	28112	1	98	1.0	1.0313588850174216	98.0	97.95121951219512	297	28210	1	98	1.0	1.0348432055749128	98.0	98.29268292682927	ping
297	28210	1	98	1.0	1.03125	98.0	97.95138888888889	297	28210	1	98	1.0	1.0348432055749128	98.0	98.29268292682927	ping
297	28210	1	98	1.0	1.03125	98.0	97.95138888888889	298	28308	1	98	1.0	1.0347222222222223	98.0	98.29166666666667	ping
299	28350	2	140	2.0	1.0346020761245676	140.0	98.09688581314879	298	28308	1	98	1.0	1.0347222222222223	98.0	98.29166666666667	ping
299	28350	2	140	2.0	1.0346020761245676	140.0	98.09688581314879	300	28448	2	140	2.0	1.0380622837370241	140.0	98.43598615916954	ping
300	28448	1	98	1.0	1.0344827586206897	98.0	98.09655172413792	300	28448	2	140	2.0	1.0380622837370241	140.0	98.43598615916954	ping
300	28448	1	98	1.0	1.0344827586206897	98.0	98.09655172413792	301	28546	1	98	1.0	1.0379310344827586	98.0	98.43448275862069	ping
301	28546	1	98	1.0	1.034364261168385	98.0	98.09621993127148	301	28546	1	98	1.0	1.0379310344827586	98.0	98.43448275862069	ping
301	28546	1	98	1.0	1.034364261168385	98.0	98.09621993127148	302	28644	1	98	1.0	1.0378006872852235	98.0	98.43298969072166	ping
302	28644	1	98	1.0	1.0342465753424657	98.0	98.0958904109589	302	28644	1	98	1.0	1.0378006872852235	98.0	98.43298969072166	ping
302	28644	1	98	1.0	1.0342465753424657	98.0	98.0958904109589	303	28742	1	98	1.0	1.0376712328767124	98.0	98.43150684931507	ping
304	28784	2	140	2.0	1.0375426621160408	140.0	98.23890784982935	303	28742	1	98	1.0	1.0376712328767124	98.0	98.43150684931507	ping
304	28784	2	140	2.0	1.0375426621160408	140.0	98.23890784982935	305	28882	2	140	2.0	1.0409556313993173	140.0	98.57337883959045	ping
305	28882	1	98	1.0	1.0374149659863945	98.0	98.23809523809524	305	28882	2	140	2.0	1.0409556313993173	140.0	98.57337883959045	ping
305	28882	1	98	1.0	1.0374149659863945	98.0	98.23809523809524	306	28980	1	98	1.0	1.0408163265306123	98.0	98.57142857142857	ping
306	28980	1	98	1.0	1.0372881355932204	98.0	98.23728813559322	306	28980	1	98	1.0	1.0408163265306123	98.0	98.57142857142857	ping
306	28980	1	98	1.0	1.0372881355932204	98.0	98.23728813559322	307	29078	1	98	1.0	1.040677966101695	98.0	98.56949152542373	ping
307	29078	1	98	1.0	1.037162162162162	98.0	98.23648648648648	307	29078	1	98	1.0	1.040677966101695	98.0	98.56949152542373	ping
307	29078	1	98	1.0	1.037162162162162	98.0	98.23648648648648	308	29176	1	98	1.0	1.0405405405405406	98.0	98.56756756756756	ping
308	29176	1	98	1.0	1.037037037037037	98.0	98.23569023569024	308	29176	1	98	1.0	1.0405405405405406	98.0	98.56756756756756	ping
308	29176	1	98	1.0	1.037037037037037	98.0	98.23569023569024	309	29274	1	98	1.0	1.0404040404040404	98.0	98.56565656565657	ping
309	29274	1	98	1.0	1.0369127516778522	98.0	98.23489932885906	309	29274	1	98	1.0	1.0404040404040404	98.0	98.56565656565657	ping
309	29274	1	98	1.0	1.0369127516778522	98.0	98.23489932885906	310	29372	1	98	1.0	1.0402684563758389	98.0	98.56375838926175	ping
310	29372	1	98	1.0	1.0367892976588629	98.0	98.23411371237458	310	29372	1	98	1.0	1.0402684563758389	98.0	98.56375838926175	ping
310	29372	1	98	1.0	1.0367892976588629	98.0	98.23411371237458	311	29470	1	98	1.0	1.040133779264214	98.0	98.56187290969899	ping
311	29470	1	98	1.0	1.0366666666666666	98.0	98.23333333333333	311	29470	1	98	1.0	1.040133779264214	98.0	98.56187290969899	ping
311	29470	1	98	1.0	1.0366666666666666	98.0	98.23333333333333	312	29568	1	98	1.0	1.04	98.0	98.56	ping
312	29568	1	98	1.0	1.0365448504983388	98.0	98.23255813953489	312	29568	1	98	1.0	1.04	98.0	98.56	ping
312	29568	1	98	1.0	1.0365448504983388	98.0	98.23255813953489	313	29666	1	98	1.0	1.0398671096345515	98.0	98.55813953488372	ping
313	29666	1	98	1.0	1.0364238410596027	98.0	98.23178807947019	313	29666	1	98	1.0	1.0398671096345515	98.0	98.55813953488372	ping
313	29666	1	98	1.0	1.0364238410596027	98.0	98.23178807947019	314	29764	1	98	1.0	1.0397350993377483	98.0	98.55629139072848	ping
314	29764	1	98	1.0	1.0363036303630364	98.0	98.23102310231023	314	29764	1	98	1.0	1.0397350993377483	98.0	98.55629139072848	ping
314	29764	1	98	1.0	1.0363036303630364	98.0	98.23102310231023	315	29862	1	98	1.0	1.0396039603960396	98.0	98.55445544554455	ping
315	29862	1	98	1.0	1.0361842105263157	98.0	98.23026315789474	315	29862	1	98	1.0	1.0396039603960396	98.0	98.55445544554455	ping
315	29862	1	98	1.0	1.0361842105263157	98.0	98.23026315789474	316	29960	1	98	1.0	1.0394736842105263	98.0	98.55263157894737	ping
316	29960	1	98	1.0	1.0360655737704918	98.0	98.22950819672131	316	29960	1	98	1.0	1.0394736842105263	98.0	98.55263157894737	ping
316	29960	1	98	1.0	1.0360655737704918	98.0	98.22950819672131	317	30058	1	98	1.0	1.039344262295082	98.0	98.55081967213114	ping
317	30058	1	98	1.0	1.0359477124183007	98.0	98.22875816993464	317	30058	1	98	1.0	1.039344262295082	98.0	98.55081967213114	ping
317	30058	1	98	1.0	1.0359477124183007	98.0	98.22875816993464	318	30156	1	98	1.0	1.0392156862745099	98.0	98.54901960784314	ping
318	30156	1	98	1.0	1.0358306188925082	98.0	98.22801302931596	318	30156	1	98	1.0	1.0392156862745099	98.0	98.54901960784314	ping
318	30156	1	98	1.0	1.0358306188925082	98.0	98.22801302931596	319	30254	1	98	1.0	1.0390879478827362	98.0	98.54723127035831	ping
319	30254	1	98	1.0	1.0357142857142858	98.0	98.22727272727273	319	30254	1	98	1.0	1.0390879478827362	98.0	98.54723127035831	ping
319	30254	1	98	1.0	1.0357142857142858	98.0	98.22727272727273	320	30352	1	98	1.0	1.0389610389610389	98.0	98.54545454545455	ping
320	30352	1	98	1.0	1.035598705501618	98.0	98.22653721682848	320	30352	1	98	1.0	1.0389610389610389	98.0	98.54545454545455	ping
320	30352	1	98	1.0	1.035598705501618	98.0	98.22653721682848	321	30450	1	98	1.0	1.0388349514563107	98.0	98.54368932038835	ping
