Forward Packets	Forward Bytes	Delta Forward Packets	Delta Forward Bytes	Forward Instantaneous Packets per Second	Forward Average Packets per second	Forward Instantaneous Bytes per Second	Forward Average Bytes per second	Reverse Packets	Reverse Bytes	Delta Reverse Packets	Delta Reverse Bytes	DeltaReverse Instantaneous Packets per Second	Reverse Average Packets per second	Reverse Instantaneous Bytes per Second	Reverse Average Bytes per second	Traffic Type
193	13148	0	0	0.0	0.8853211009174312	0.0	60.31192660550459	9728	1519610	48	7584	48.0	44.62385321100918	7584.0	6970.688073394495	voice
194	13214	1	66	1.0	0.8858447488584474	66.0	60.337899543378995	9728	1519610	48	7584	48.0	44.62385321100918	7584.0	6970.688073394495	voice
194	13214	1	66	1.0	0.8858447488584474	66.0	60.337899543378995	9747	1522525	19	2915	19.0	44.50684931506849	2915.0	6952.16894977169	voice
202	13764	8	550	8.0	0.9181818181818182	550.0	62.56363636363636	9747	1522525	19	2915	19.0	44.50684931506849	2915.0	6952.16894977169	voice
202	13764	8	550	8.0	0.9181818181818182	550.0	62.56363636363636	9787	1527962	40	5437	40.0	44.486363636363635	5437.0	6945.281818181818	voice
202	13764	0	0	0.0	0.9140271493212669	0.0	62.28054298642534	9787	1527962	40	5437	40.0	44.486363636363635	5437.0	6945.281818181818	voice
202	13764	0	0	0.0	0.9140271493212669	0.0	62.28054298642534	9835	1535546	48	7584	48.0	44.502262443438916	7584.0	6948.171945701358	voice
202	13764	0	0	0.0	0.9099099099099099	0.0	62.0	9835	1535546	48	7584	48.0	44.502262443438916	7584.0	6948.171945701358	voice
202	13764	0	0	0.0	0.9099099099099099	0.0	62.0	9883	1543130	48	7584	48.0	44.51801801801802	7584.0	6951.036036036036	voice
202	13764	0	0	0.0	0.905829596412556	0.0	61.7219730941704	9883	1543130	48	7584	48.0	44.51801801801802	7584.0	6951.036036036036	voice
202	13764	0	0	0.0	0.905829596412556	0.0	61.7219730941704	9931	1550714	48	7584	48.0	44.53363228699551	7584.0	6953.874439461883	voice
202	13764	0	0	0.0	0.9017857142857143	0.0	61.44642857142857	9931	1550714	48	7584	48.0	44.53363228699551	7584.0	6953.874439461883	voice
202	13764	0	0	0.0	0.9017857142857143	0.0	61.44642857142857	9979	1558298	48	7584	48.0	44.549107142857146	7584.0	6956.6875	voice
202	13764	0	0	0.0	0.8977777777777778	0.0	61.17333333333333	9979	1558298	48	7584	48.0	44.549107142857146	7584.0	6956.6875	voice
202	13764	0	0	0.0	0.8977777777777778	0.0	61.17333333333333	10027	1565882	48	7584	48.0	44.56444444444445	7584.0	6959.475555555556	voice
202	13764	0	0	0.0	0.8938053097345132	0.0	60.902654867256636	10027	1565882	48	7584	48.0	44.56444444444445	7584.0	6959.475555555556	voice
202	13764	0	0	0.0	0.8938053097345132	0.0	60.902654867256636	10076	1573624	49	7742	49.0	44.584070796460175	7742.0	6962.938053097345	voice
202	13764	0	0	0.0	0.8898678414096917	0.0	60.63436123348018	10076	1573624	49	7742	49.0	44.584070796460175	7742.0	6962.938053097345	voice
202	13764	0	0	0.0	0.8898678414096917	0.0	60.63436123348018	10124	1581208	48	7584	48.0	44.59911894273128	7584.0	6965.674008810573	voice
202	13764	0	0	0.0	0.8859649122807017	0.0	60.36842105263158	10124	1581208	48	7584	48.0	44.59911894273128	7584.0	6965.674008810573	voice
202	13764	0	0	0.0	0.8859649122807017	0.0	60.36842105263158	10171	1588634	47	7426	47.0	44.60964912280702	7426.0	6967.69298245614	voice
202	13764	0	0	0.0	0.8820960698689956	0.0	60.10480349344978	10171	1588634	47	7426	47.0	44.60964912280702	7426.0	6967.69298245614	voice
202	13764	0	0	0.0	0.8820960698689956	0.0	60.10480349344978	10219	1596218	48	7584	48.0	44.624454148471614	7584.0	6970.384279475982	voice
203	13830	1	66	1.0	0.8826086956521739	66.0	60.130434782608695	10219	1596218	48	7584	48.0	44.624454148471614	7584.0	6970.384279475982	voice
203	13830	1	66	1.0	0.8826086956521739	66.0	60.130434782608695	10238	1599133	19	2915	19.0	44.51304347826087	2915.0	6952.752173913043	voice
212	14446	9	616	9.0	0.9177489177489178	616.0	62.53679653679654	10238	1599133	19	2915	19.0	44.51304347826087	2915.0	6952.752173913043	voice
212	14446	9	616	9.0	0.9177489177489178	616.0	62.53679653679654	10277	1604504	39	5371	39.0	44.489177489177486	5371.0	6945.9047619047615	voice
212	14446	0	0	0.0	0.9137931034482759	0.0	62.26724137931034	10277	1604504	39	5371	39.0	44.489177489177486	5371.0	6945.9047619047615	voice
212	14446	0	0	0.0	0.9137931034482759	0.0	62.26724137931034	10325	1612088	48	7584	48.0	44.50431034482759	7584.0	6948.6551724137935	voice
212	14446	0	0	0.0	0.9098712446351931	0.0	62.0	10325	1612088	48	7584	48.0	44.50431034482759	7584.0	6948.6551724137935	voice
212	14446	0	0	0.0	0.9098712446351931	0.0	62.0	10373	1619672	48	7584	48.0	44.51931330472103	7584.0	6951.381974248927	voice
212	14446	0	0	0.0	0.905982905982906	0.0	61.73504273504273	10373	1619672	48	7584	48.0	44.51931330472103	7584.0	6951.381974248927	voice
212	14446	0	0	0.0	0.905982905982906	0.0	61.73504273504273	10421	1627256	48	7584	48.0	44.534188034188034	7584.0	6954.08547008547	voice
212	14446	0	0	0.0	0.902127659574468	0.0	61.47234042553192	10421	1627256	48	7584	48.0	44.534188034188034	7584.0	6954.08547008547	voice
212	14446	0	0	0.0	0.902127659574468	0.0	61.47234042553192	10469	1634840	48	7584	48.0	44.54893617021276	7584.0	6956.765957446809	voice
212	14446	0	0	0.0	0.8983050847457628	0.0	61.21186440677966	10469	1634840	48	7584	48.0	44.54893617021276	7584.0	6956.765957446809	voice
212	14446	0	0	0.0	0.8983050847457628	0.0	61.21186440677966	10518	1642582	49	7742	49.0	44.567796610169495	7742.0	6960.093220338983	voice
212	14446	0	0	0.0	0.8945147679324894	0.0	60.95358649789029	10518	1642582	49	7742	49.0	44.567796610169495	7742.0	6960.093220338983	voice
212	14446	0	0	0.0	0.8945147679324894	0.0	60.95358649789029	10566	1650166	48	7584	48.0	44.58227848101266	7584.0	6962.725738396624	voice
212	14446	0	0	0.0	0.8907563025210085	0.0	60.69747899159664	10566	1650166	48	7584	48.0	44.58227848101266	7584.0	6962.725738396624	voice
212	14446	0	0	0.0	0.8907563025210085	0.0	60.69747899159664	10615	1657908	49	7742	49.0	44.60084033613445	7742.0	6966.0	voice
212	14446	0	0	0.0	0.8870292887029289	0.0	60.44351464435147	10615	1657908	49	7742	49.0	44.60084033613445	7742.0	6966.0	voice
212	14446	0	0	0.0	0.8870292887029289	0.0	60.44351464435147	10664	1665650	49	7742	49.0	44.61924686192469	7742.0	6969.2468619246865	voice
212	14446	0	0	0.0	0.8833333333333333	0.0	60.19166666666667	10664	1665650	49	7742	49.0	44.61924686192469	7742.0	6969.2468619246865	voice
212	14446	0	0	0.0	0.8833333333333333	0.0	60.19166666666667	10713	1673392	49	7742	49.0	44.6375	7742.0	6972.466666666666	voice
213	14512	1	66	1.0	0.8838174273858921	66.0	60.21576763485477	10713	1673392	49	7742	49.0	44.6375	7742.0	6972.466666666666	voice
213	14512	1	66	1.0	0.8838174273858921	66.0	60.21576763485477	10731	1676149	18	2757	18.0	44.52697095435685	2757.0	6954.9751037344395	voice
222	15128	9	616	9.0	0.9173553719008265	616.0	62.51239669421488	10731	1676149	18	2757	18.0	44.52697095435685	2757.0	6954.9751037344395	voice
222	15128	9	616	9.0	0.9173553719008265	616.0	62.51239669421488	10770	1681520	39	5371	39.0	44.50413223140496	5371.0	6948.429752066116	voice
222	15128	0	0	0.0	0.9135802469135802	0.0	62.25514403292181	10770	1681520	39	5371	39.0	44.50413223140496	5371.0	6948.429752066116	voice
222	15128	0	0	0.0	0.9135802469135802	0.0	62.25514403292181	10818	1689104	48	7584	48.0	44.51851851851852	7584.0	6951.045267489712	voice
222	15128	0	0	0.0	0.9098360655737705	0.0	62.0	10818	1689104	48	7584	48.0	44.51851851851852	7584.0	6951.045267489712	voice
222	15128	0	0	0.0	0.9098360655737705	0.0	62.0	10864	1696372	46	7268	46.0	44.52459016393443	7268.0	6952.3442622950815	voice
222	15128	0	0	0.0	0.9061224489795918	0.0	61.7469387755102	10864	1696372	46	7268	46.0	44.52459016393443	7268.0	6952.3442622950815	voice
222	15128	0	0	0.0	0.9061224489795918	0.0	61.7469387755102	10910	1703640	46	7268	46.0	44.53061224489796	7268.0	6953.632653061224	voice
222	15128	0	0	0.0	0.9024390243902439	0.0	61.49593495934959	10910	1703640	46	7268	46.0	44.53061224489796	7268.0	6953.632653061224	voice
222	15128	0	0	0.0	0.9024390243902439	0.0	61.49593495934959	10958	1711224	48	7584	48.0	44.54471544715447	7584.0	6956.195121951219	voice
222	15128	0	0	0.0	0.8987854251012146	0.0	61.24696356275304	10958	1711224	48	7584	48.0	44.54471544715447	7584.0	6956.195121951219	voice
222	15128	0	0	0.0	0.8987854251012146	0.0	61.24696356275304	11007	1718966	49	7742	49.0	44.56275303643725	7742.0	6959.3765182186235	voice
222	15128	0	0	0.0	0.8951612903225806	0.0	61.0	11007	1718966	49	7742	49.0	44.56275303643725	7742.0	6959.3765182186235	voice
222	15128	0	0	0.0	0.8951612903225806	0.0	61.0	11055	1726550	48	7584	48.0	44.57661290322581	7584.0	6961.895161290323	voice
222	15128	0	0	0.0	0.891566265060241	0.0	60.75502008032129	11055	1726550	48	7584	48.0	44.57661290322581	7584.0	6961.895161290323	voice
222	15128	0	0	0.0	0.891566265060241	0.0	60.75502008032129	11103	1734134	48	7584	48.0	44.59036144578313	7584.0	6964.393574297189	voice
222	15128	0	0	0.0	0.888	0.0	60.512	11103	1734134	48	7584	48.0	44.59036144578313	7584.0	6964.393574297189	voice
222	15128	0	0	0.0	0.888	0.0	60.512	11151	1741718	48	7584	48.0	44.604	7584.0	6966.872	voice
222	15128	0	0	0.0	0.8844621513944223	0.0	60.27091633466136	11151	1741718	48	7584	48.0	44.604	7584.0	6966.872	voice
222	15128	0	0	0.0	0.8844621513944223	0.0	60.27091633466136	11199	1749302	48	7584	48.0	44.61752988047809	7584.0	6969.330677290836	voice
223	15194	1	66	1.0	0.8849206349206349	66.0	60.29365079365079	11199	1749302	48	7584	48.0	44.61752988047809	7584.0	6969.330677290836	voice
223	15194	1	66	1.0	0.8849206349206349	66.0	60.29365079365079	11217	1752059	18	2757	18.0	44.51190476190476	2757.0	6952.6150793650795	voice
232	15810	9	616	9.0	0.9169960474308301	616.0	62.4901185770751	11217	1752059	18	2757	18.0	44.51190476190476	2757.0	6952.6150793650795	voice
232	15810	9	616	9.0	0.9169960474308301	616.0	62.4901185770751	11256	1757430	39	5371	39.0	44.4901185770751	5371.0	6946.363636363636	voice
232	15810	0	0	0.0	0.9133858267716536	0.0	62.24409448818898	11256	1757430	39	5371	39.0	44.4901185770751	5371.0	6946.363636363636	voice
232	15810	0	0	0.0	0.9133858267716536	0.0	62.24409448818898	11305	1765172	49	7742	49.0	44.50787401574803	7742.0	6949.496062992126	voice
232	15810	0	0	0.0	0.9098039215686274	0.0	62.0	11305	1765172	49	7742	49.0	44.50787401574803	7742.0	6949.496062992126	voice
232	15810	0	0	0.0	0.9098039215686274	0.0	62.0	11354	1772914	49	7742	49.0	44.52549019607843	7742.0	6952.603921568628	voice
232	15810	0	0	0.0	0.90625	0.0	61.7578125	11354	1772914	49	7742	49.0	44.52549019607843	7742.0	6952.603921568628	voice
232	15810	0	0	0.0	0.90625	0.0	61.7578125	11403	1780656	49	7742	49.0	44.54296875	7742.0	6955.6875	voice
232	15810	0	0	0.0	0.9027237354085603	0.0	61.51750972762646	11403	1780656	49	7742	49.0	44.54296875	7742.0	6955.6875	voice
232	15810	0	0	0.0	0.9027237354085603	0.0	61.51750972762646	11451	1788240	48	7584	48.0	44.55642023346304	7584.0	6958.1322957198445	voice
232	15810	0	0	0.0	0.8992248062015504	0.0	61.27906976744186	11451	1788240	48	7584	48.0	44.55642023346304	7584.0	6958.1322957198445	voice
232	15810	0	0	0.0	0.8992248062015504	0.0	61.27906976744186	11500	1795982	49	7742	49.0	44.57364341085271	7742.0	6961.170542635659	voice
232	15810	0	0	0.0	0.8957528957528957	0.0	61.04247104247104	11500	1795982	49	7742	49.0	44.57364341085271	7742.0	6961.170542635659	voice
232	15810	0	0	0.0	0.8957528957528957	0.0	61.04247104247104	11548	1803566	48	7584	48.0	44.58687258687259	7584.0	6963.575289575289	voice
232	15810	0	0	0.0	0.8923076923076924	0.0	60.80769230769231	11548	1803566	48	7584	48.0	44.58687258687259	7584.0	6963.575289575289	voice
232	15810	0	0	0.0	0.8923076923076924	0.0	60.80769230769231	11594	1810834	46	7268	46.0	44.59230769230769	7268.0	6964.746153846154	voice
232	15810	0	0	0.0	0.8888888888888888	0.0	60.57471264367816	11594	1810834	46	7268	46.0	44.59230769230769	7268.0	6964.746153846154	voice
232	15810	0	0	0.0	0.8888888888888888	0.0	60.57471264367816	11642	1818418	48	7584	48.0	44.60536398467433	7584.0	6967.11877394636	voice
232	15810	0	0	0.0	0.8854961832061069	0.0	60.343511450381676	11642	1818418	48	7584	48.0	44.60536398467433	7584.0	6967.11877394636	voice
232	15810	0	0	0.0	0.8854961832061069	0.0	60.343511450381676	11690	1826002	48	7584	48.0	44.61832061068702	7584.0	6969.473282442748	voice
233	15876	1	66	1.0	0.8859315589353612	66.0	60.365019011406844	11690	1826002	48	7584	48.0	44.61832061068702	7584.0	6969.473282442748	voice
233	15876	1	66	1.0	0.8859315589353612	66.0	60.365019011406844	11706	1828443	16	2441	16.0	44.50950570342205	2441.0	6952.254752851711	voice
242	16492	9	616	9.0	0.9166666666666666	616.0	62.46969696969697	11706	1828443	16	2441	16.0	44.50950570342205	2441.0	6952.254752851711	voice
242	16492	9	616	9.0	0.9166666666666666	616.0	62.46969696969697	11747	1834130	41	5687	41.0	44.496212121212125	5687.0	6947.462121212121	voice
242	16492	0	0	0.0	0.9132075471698113	0.0	62.23396226415095	11747	1834130	41	5687	41.0	44.496212121212125	5687.0	6947.462121212121	voice
242	16492	0	0	0.0	0.9132075471698113	0.0	62.23396226415095	11794	1841556	47	7426	47.0	44.50566037735849	7426.0	6949.267924528302	voice
242	16492	0	0	0.0	0.9097744360902256	0.0	62.0	11794	1841556	47	7426	47.0	44.50566037735849	7426.0	6949.267924528302	voice
242	16492	0	0	0.0	0.9097744360902256	0.0	62.0	11840	1848824	46	7268	46.0	44.51127819548872	7268.0	6950.466165413533	voice
242	16492	0	0	0.0	0.9063670411985019	0.0	61.767790262172284	11840	1848824	46	7268	46.0	44.51127819548872	7268.0	6950.466165413533	voice
242	16492	0	0	0.0	0.9063670411985019	0.0	61.767790262172284	11888	1856408	48	7584	48.0	44.52434456928839	7584.0	6952.838951310861	voice
242	16492	0	0	0.0	0.9029850746268657	0.0	61.53731343283582	11888	1856408	48	7584	48.0	44.52434456928839	7584.0	6952.838951310861	voice
242	16492	0	0	0.0	0.9029850746268657	0.0	61.53731343283582	11935	1863834	47	7426	47.0	44.53358208955224	7426.0	6954.604477611941	voice
242	16492	0	0	0.0	0.8996282527881041	0.0	61.30855018587361	11935	1863834	47	7426	47.0	44.53358208955224	7426.0	6954.604477611941	voice
242	16492	0	0	0.0	0.8996282527881041	0.0	61.30855018587361	11984	1871576	49	7742	49.0	44.55018587360595	7742.0	6957.531598513011	voice
242	16492	0	0	0.0	0.8962962962962963	0.0	61.08148148148148	11984	1871576	49	7742	49.0	44.55018587360595	7742.0	6957.531598513011	voice
242	16492	0	0	0.0	0.8962962962962963	0.0	61.08148148148148	12032	1879160	48	7584	48.0	44.56296296296296	7584.0	6959.851851851852	voice
242	16492	0	0	0.0	0.8929889298892989	0.0	60.85608856088561	12032	1879160	48	7584	48.0	44.56296296296296	7584.0	6959.851851851852	voice
242	16492	0	0	0.0	0.8929889298892989	0.0	60.85608856088561	12080	1886744	48	7584	48.0	44.57564575645756	7584.0	6962.154981549816	voice
242	16492	0	0	0.0	0.8897058823529411	0.0	60.63235294117647	12080	1886744	48	7584	48.0	44.57564575645756	7584.0	6962.154981549816	voice
242	16492	0	0	0.0	0.8897058823529411	0.0	60.63235294117647	12122	1893380	42	6636	42.0	44.56617647058823	6636.0	6960.955882352941	voice
242	16492	0	0	0.0	0.8864468864468864	0.0	60.41025641025641	12122	1893380	42	6636	42.0	44.56617647058823	6636.0	6960.955882352941	voice
242	16492	0	0	0.0	0.8864468864468864	0.0	60.41025641025641	12168	1900648	46	7268	46.0	44.57142857142857	7268.0	6962.080586080586	voice
243	16558	1	66	1.0	0.8868613138686131	66.0	60.43065693430657	12168	1900648	46	7268	46.0	44.57142857142857	7268.0	6962.080586080586	voice
243	16558	1	66	1.0	0.8868613138686131	66.0	60.43065693430657	12184	1903089	16	2441	16.0	44.46715328467153	2441.0	6945.580291970803	voice
252	17174	9	616	9.0	0.9163636363636364	616.0	62.45090909090909	12184	1903089	16	2441	16.0	44.46715328467153	2441.0	6945.580291970803	voice
252	17174	9	616	9.0	0.9163636363636364	616.0	62.45090909090909	12222	1908302	38	5213	38.0	44.443636363636365	5213.0	6939.28	voice
252	17174	0	0	0.0	0.9130434782608695	0.0	62.22463768115942	12222	1908302	38	5213	38.0	44.443636363636365	5213.0	6939.28	voice
252	17174	0	0	0.0	0.9130434782608695	0.0	62.22463768115942	12271	1916044	49	7742	49.0	44.460144927536234	7742.0	6942.188405797101	voice
252	17174	0	0	0.0	0.9097472924187726	0.0	62.0	12271	1916044	49	7742	49.0	44.460144927536234	7742.0	6942.188405797101	voice
252	17174	0	0	0.0	0.9097472924187726	0.0	62.0	12320	1923786	49	7742	49.0	44.47653429602888	7742.0	6945.075812274368	voice
252	17174	0	0	0.0	0.9064748201438849	0.0	61.776978417266186	12320	1923786	49	7742	49.0	44.47653429602888	7742.0	6945.075812274368	voice
252	17174	0	0	0.0	0.9064748201438849	0.0	61.776978417266186	12369	1931528	49	7742	49.0	44.492805755395686	7742.0	6947.942446043166	voice
252	17174	0	0	0.0	0.9032258064516129	0.0	61.55555555555556	12369	1931528	49	7742	49.0	44.492805755395686	7742.0	6947.942446043166	voice
252	17174	0	0	0.0	0.9032258064516129	0.0	61.55555555555556	12418	1939270	49	7742	49.0	44.5089605734767	7742.0	6950.788530465949	voice
252	17174	0	0	0.0	0.9	0.0	61.33571428571429	12418	1939270	49	7742	49.0	44.5089605734767	7742.0	6950.788530465949	voice
252	17174	0	0	0.0	0.9	0.0	61.33571428571429	12466	1946854	48	7584	48.0	44.52142857142857	7584.0	6953.05	voice
252	17174	0	0	0.0	0.896797153024911	0.0	61.11743772241993	12466	1946854	48	7584	48.0	44.52142857142857	7584.0	6953.05	voice
252	17174	0	0	0.0	0.896797153024911	0.0	61.11743772241993	12515	1954596	49	7742	49.0	44.537366548042705	7742.0	6955.857651245552	voice
252	17174	0	0	0.0	0.8936170212765957	0.0	60.90070921985816	12515	1954596	49	7742	49.0	44.537366548042705	7742.0	6955.857651245552	voice
252	17174	0	0	0.0	0.8936170212765957	0.0	60.90070921985816	12564	1962338	49	7742	49.0	44.5531914893617	7742.0	6958.645390070922	voice
252	17174	0	0	0.0	0.8904593639575972	0.0	60.685512367491164	12564	1962338	49	7742	49.0	44.5531914893617	7742.0	6958.645390070922	voice
252	17174	0	0	0.0	0.8904593639575972	0.0	60.685512367491164	12612	1969922	48	7584	48.0	44.56537102473498	7584.0	6960.855123674912	voice
252	17174	0	0	0.0	0.8873239436619719	0.0	60.471830985915496	12612	1969922	48	7584	48.0	44.56537102473498	7584.0	6960.855123674912	voice
252	17174	0	0	0.0	0.8873239436619719	0.0	60.471830985915496	12659	1977348	47	7426	47.0	44.57394366197183	7426.0	6962.492957746479	voice
253	17240	1	66	1.0	0.887719298245614	66.0	60.49122807017544	12659	1977348	47	7426	47.0	44.57394366197183	7426.0	6962.492957746479	voice
253	17240	1	66	1.0	0.887719298245614	66.0	60.49122807017544	12673	1979473	14	2125	14.0	44.46666666666667	2125.0	6945.519298245614	voice
262	17856	9	616	9.0	0.916083916083916	616.0	62.43356643356643	12673	1979473	14	2125	14.0	44.46666666666667	2125.0	6945.519298245614	voice
262	17856	9	616	9.0	0.916083916083916	616.0	62.43356643356643	12716	1985476	43	6003	43.0	44.46153846153846	6003.0	6942.223776223776	voice
262	17856	0	0	0.0	0.9128919860627178	0.0	62.21602787456446	12716	1985476	43	6003	43.0	44.46153846153846	6003.0	6942.223776223776	voice
262	17856	0	0	0.0	0.9128919860627178	0.0	62.21602787456446	12759	1992270	43	6794	43.0	44.45644599303136	6794.0	6941.707317073171	voice
262	17856	0	0	0.0	0.9097222222222222	0.0	62.0	12759	1992270	43	6794	43.0	44.45644599303136	6794.0	6941.707317073171	voice
262	17856	0	0	0.0	0.9097222222222222	0.0	62.0	12806	1999696	47	7426	47.0	44.46527777777778	7426.0	6943.388888888889	voice
262	17856	0	0	0.0	0.9065743944636678	0.0	61.78546712802768	12806	1999696	47	7426	47.0	44.46527777777778	7426.0	6943.388888888889	voice
262	17856	0	0	0.0	0.9065743944636678	0.0	61.78546712802768	12855	2007438	49	7742	49.0	44.48096885813149	7742.0	6946.152249134948	voice
262	17856	0	0	0.0	0.903448275862069	0.0	61.57241379310345	12855	2007438	49	7742	49.0	44.48096885813149	7742.0	6946.152249134948	voice
262	17856	0	0	0.0	0.903448275862069	0.0	61.57241379310345	12903	2015022	48	7584	48.0	44.49310344827586	7584.0	6948.351724137931	voice
262	17856	0	0	0.0	0.9003436426116839	0.0	61.36082474226804	12903	2015022	48	7584	48.0	44.49310344827586	7584.0	6948.351724137931	voice
262	17856	0	0	0.0	0.9003436426116839	0.0	61.36082474226804	12951	2022606	48	7584	48.0	44.50515463917526	7584.0	6950.5360824742265	voice
262	17856	0	0	0.0	0.8972602739726028	0.0	61.15068493150685	12951	2022606	48	7584	48.0	44.50515463917526	7584.0	6950.5360824742265	voice
262	17856	0	0	0.0	0.8972602739726028	0.0	61.15068493150685	12996	2029716	45	7110	45.0	44.50684931506849	7110.0	6951.082191780822	voice
262	17856	0	0	0.0	0.89419795221843	0.0	60.9419795221843	12996	2029716	45	7110	45.0	44.50684931506849	7110.0	6951.082191780822	voice
262	17856	0	0	0.0	0.89419795221843	0.0	60.9419795221843	13045	2037458	49	7742	49.0	44.522184300341294	7742.0	6953.78156996587	voice
262	17856	0	0	0.0	0.891156462585034	0.0	60.734693877551024	13045	2037458	49	7742	49.0	44.522184300341294	7742.0	6953.78156996587	voice
262	17856	0	0	0.0	0.891156462585034	0.0	60.734693877551024	13094	2045200	49	7742	49.0	44.53741496598639	7742.0	6956.4625850340135	voice
262	17856	0	0	0.0	0.888135593220339	0.0	60.52881355932203	13094	2045200	49	7742	49.0	44.53741496598639	7742.0	6956.4625850340135	voice
262	17856	0	0	0.0	0.888135593220339	0.0	60.52881355932203	13142	2052784	48	7584	48.0	44.54915254237288	7584.0	6958.589830508475	voice
263	17922	1	66	1.0	0.8885135135135135	66.0	60.5472972972973	13142	2052784	48	7584	48.0	44.54915254237288	7584.0	6958.589830508475	voice
263	17922	1	66	1.0	0.8885135135135135	66.0	60.5472972972973	13156	2054909	14	2125	14.0	44.445945945945944	2125.0	6942.260135135135	voice
272	18538	9	616	9.0	0.9158249158249159	616.0	62.417508417508415	13156	2054909	14	2125	14.0	44.445945945945944	2125.0	6942.260135135135	voice
272	18538	9	616	9.0	0.9158249158249159	616.0	62.417508417508415	13199	2060912	43	6003	43.0	44.44107744107744	6003.0	6939.097643097643	voice
272	18538	0	0	0.0	0.912751677852349	0.0	62.20805369127517	13199	2060912	43	6003	43.0	44.44107744107744	6003.0	6939.097643097643	voice
272	18538	0	0	0.0	0.912751677852349	0.0	62.20805369127517	13246	2068338	47	7426	47.0	44.4496644295302	7426.0	6940.731543624161	voice
272	18538	0	0	0.0	0.9096989966555183	0.0	62.0	13246	2068338	47	7426	47.0	44.4496644295302	7426.0	6940.731543624161	voice
272	18538	0	0	0.0	0.9096989966555183	0.0	62.0	13294	2075922	48	7584	48.0	44.46153846153846	7584.0	6942.882943143813	voice
272	18538	0	0	0.0	0.9066666666666666	0.0	61.79333333333334	13294	2075922	48	7584	48.0	44.46153846153846	7584.0	6942.882943143813	voice
272	18538	0	0	0.0	0.9066666666666666	0.0	61.79333333333334	13343	2083664	49	7742	49.0	44.47666666666667	7742.0	6945.546666666667	voice
272	18538	0	0	0.0	0.9036544850498339	0.0	61.588039867109636	13343	2083664	49	7742	49.0	44.47666666666667	7742.0	6945.546666666667	voice
272	18538	0	0	0.0	0.9036544850498339	0.0	61.588039867109636	13391	2091248	48	7584	48.0	44.48837209302326	7584.0	6947.667774086379	voice
272	18538	0	0	0.0	0.9006622516556292	0.0	61.384105960264904	13391	2091248	48	7584	48.0	44.48837209302326	7584.0	6947.667774086379	voice
272	18538	0	0	0.0	0.9006622516556292	0.0	61.384105960264904	13439	2098832	48	7584	48.0	44.5	7584.0	6949.774834437086	voice
272	18538	0	0	0.0	0.8976897689768977	0.0	61.18151815181518	13439	2098832	48	7584	48.0	44.5	7584.0	6949.774834437086	voice
272	18538	0	0	0.0	0.8976897689768977	0.0	61.18151815181518	13488	2106574	49	7742	49.0	44.51485148514851	7742.0	6952.389438943895	voice
272	18538	0	0	0.0	0.8947368421052632	0.0	60.98026315789474	13488	2106574	49	7742	49.0	44.51485148514851	7742.0	6952.389438943895	voice
272	18538	0	0	0.0	0.8947368421052632	0.0	60.98026315789474	13536	2114158	48	7584	48.0	44.526315789473685	7584.0	6954.4671052631575	voice
272	18538	0	0	0.0	0.8918032786885246	0.0	60.78032786885246	13536	2114158	48	7584	48.0	44.526315789473685	7584.0	6954.4671052631575	voice
272	18538	0	0	0.0	0.8918032786885246	0.0	60.78032786885246	13585	2121900	49	7742	49.0	44.540983606557376	7742.0	6957.049180327869	voice
272	18538	0	0	0.0	0.8888888888888888	0.0	60.58169934640523	13585	2121900	49	7742	49.0	44.540983606557376	7742.0	6957.049180327869	voice
272	18538	0	0	0.0	0.8888888888888888	0.0	60.58169934640523	13634	2129642	49	7742	49.0	44.55555555555556	7742.0	6959.614379084967	voice
273	18604	1	66	1.0	0.8892508143322475	66.0	60.59934853420195	13634	2129642	49	7742	49.0	44.55555555555556	7742.0	6959.614379084967	voice
273	18604	1	66	1.0	0.8892508143322475	66.0	60.59934853420195	13648	2131767	14	2125	14.0	44.45602605863192	2125.0	6943.866449511401	voice
282	19220	9	616	9.0	0.9155844155844156	616.0	62.4025974025974	13648	2131767	14	2125	14.0	44.45602605863192	2125.0	6943.866449511401	voice
282	19220	9	616	9.0	0.9155844155844156	616.0	62.4025974025974	13692	2137928	44	6161	44.0	44.45454545454545	6161.0	6941.324675324675	voice
282	19220	0	0	0.0	0.912621359223301	0.0	62.200647249190936	13692	2137928	44	6161	44.0	44.45454545454545	6161.0	6941.324675324675	voice
282	19220	0	0	0.0	0.912621359223301	0.0	62.200647249190936	13740	2145512	48	7584	48.0	44.46601941747573	7584.0	6943.404530744337	voice
282	19220	0	0	0.0	0.9096774193548387	0.0	62.0	13740	2145512	48	7584	48.0	44.46601941747573	7584.0	6943.404530744337	voice
282	19220	0	0	0.0	0.9096774193548387	0.0	62.0	13788	2153096	48	7584	48.0	44.47741935483871	7584.0	6945.470967741935	voice
282	19220	0	0	0.0	0.9067524115755627	0.0	61.80064308681672	13788	2153096	48	7584	48.0	44.47741935483871	7584.0	6945.470967741935	voice
282	19220	0	0	0.0	0.9067524115755627	0.0	61.80064308681672	13836	2160680	48	7584	48.0	44.48874598070739	7584.0	6947.5241157556275	voice
282	19220	0	0	0.0	0.9038461538461539	0.0	61.6025641025641	13836	2160680	48	7584	48.0	44.48874598070739	7584.0	6947.5241157556275	voice
