Forward Packets	Forward Bytes	Delta Forward Packets	Delta Forward Bytes	Forward Instantaneous Packets per Second	Forward Average Packets per second	Forward Instantaneous Bytes per Second	Forward Average Bytes per second	Reverse Packets	Reverse Bytes	Delta Reverse Packets	Delta Reverse Bytes	DeltaReverse Instantaneous Packets per Second	Reverse Average Packets per second	Reverse Instantaneous Bytes per Second	Reverse Average Bytes per second	Traffic Type
15	1004	0	0	0.0	0.7142857142857143	0.0	47.80952380952381	27	3889	0	0	0.0	1.35	0.0	194.45	dns
15	1004	0	0	0.0	0.7142857142857143	0.0	47.80952380952381	28	4117	1	228	1.0	1.3333333333333333	228.0	196.04761904761904	dns
16	1070	1	66	1.0	0.7272727272727273	66.0	48.63636363636363	28	4117	1	228	1.0	1.3333333333333333	228.0	196.04761904761904	dns
16	1070	1	66	1.0	0.7272727272727273	66.0	48.63636363636363	29	4188	1	71	1.0	1.3181818181818181	71.0	190.36363636363637	dns
25	1686	9	616	9.0	1.0869565217391304	616.0	73.30434782608695	29	4188	1	71	1.0	1.3181818181818181	71.0	190.36363636363637	dns
25	1686	9	616	9.0	1.0869565217391304	616.0	73.30434782608695	39	5116	10	928	10.0	1.6956521739130435	928.0	222.43478260869566	dns
25	1686	0	0	0.0	1.0416666666666667	0.0	70.25	39	5116	10	928	10.0	1.6956521739130435	928.0	222.43478260869566	dns
25	1686	0	0	0.0	1.0416666666666667	0.0	70.25	39	5116	0	0	0.0	1.625	0.0	213.16666666666666	dns
25	1686	0	0	0.0	1.0	0.0	67.44	39	5116	0	0	0.0	1.625	0.0	213.16666666666666	dns
25	1686	0	0	0.0	1.0	0.0	67.44	40	5268	1	152	1.0	1.6	152.0	210.72	dns
25	1686	0	0	0.0	0.9615384615384616	0.0	64.84615384615384	40	5268	1	152	1.0	1.6	152.0	210.72	dns
25	1686	0	0	0.0	0.9615384615384616	0.0	64.84615384615384	40	5268	0	0	0.0	1.5384615384615385	0.0	202.6153846153846	dns
25	1686	0	0	0.0	0.9259259259259259	0.0	62.44444444444444	40	5268	0	0	0.0	1.5384615384615385	0.0	202.6153846153846	dns
25	1686	0	0	0.0	0.9259259259259259	0.0	62.44444444444444	41	5534	1	266	1.0	1.5185185185185186	266.0	204.96296296296296	dns
25	1686	0	0	0.0	0.8928571428571429	0.0	60.214285714285715	41	5534	1	266	1.0	1.5185185185185186	266.0	204.96296296296296	dns
25	1686	0	0	0.0	0.8928571428571429	0.0	60.214285714285715	41	5534	0	0	0.0	1.4642857142857142	0.0	197.64285714285714	dns
25	1686	0	0	0.0	0.8620689655172413	0.0	58.13793103448276	41	5534	0	0	0.0	1.4642857142857142	0.0	197.64285714285714	dns
25	1686	0	0	0.0	0.8620689655172413	0.0	58.13793103448276	42	5725	1	191	1.0	1.4482758620689655	191.0	197.41379310344828	dns
25	1686	0	0	0.0	0.8333333333333334	0.0	56.2	42	5725	1	191	1.0	1.4482758620689655	191.0	197.41379310344828	dns
25	1686	0	0	0.0	0.8333333333333334	0.0	56.2	42	5725	0	0	0.0	1.4	0.0	190.83333333333334	dns
25	1686	0	0	0.0	0.8064516129032258	0.0	54.38709677419355	42	5725	0	0	0.0	1.4	0.0	190.83333333333334	dns
25	1686	0	0	0.0	0.8064516129032258	0.0	54.38709677419355	43	6079	1	354	1.0	1.3870967741935485	354.0	196.09677419354838	dns
25	1686	0	0	0.0	0.78125	0.0	52.6875	43	6079	1	354	1.0	1.3870967741935485	354.0	196.09677419354838	dns
25	1686	0	0	0.0	0.78125	0.0	52.6875	44	6427	1	348	1.0	1.375	348.0	200.84375	dns
25	1686	0	0	0.0	0.7575757575757576	0.0	51.09090909090909	44	6427	1	348	1.0	1.375	348.0	200.84375	dns
25	1686	0	0	0.0	0.7575757575757576	0.0	51.09090909090909	44	6427	0	0	0.0	1.3333333333333333	0.0	194.75757575757575	dns
26	1752	1	66	1.0	0.7647058823529411	66.0	51.529411764705884	44	6427	0	0	0.0	1.3333333333333333	0.0	194.75757575757575	dns
26	1752	1	66	1.0	0.7647058823529411	66.0	51.529411764705884	45	6498	1	71	1.0	1.3235294117647058	71.0	191.11764705882354	dns
35	2368	9	616	9.0	1.0	616.0	67.65714285714286	45	6498	1	71	1.0	1.3235294117647058	71.0	191.11764705882354	dns
35	2368	9	616	9.0	1.0	616.0	67.65714285714286	55	7310	10	812	10.0	1.5714285714285714	812.0	208.85714285714286	dns
35	2368	0	0	0.0	0.9722222222222222	0.0	65.77777777777777	55	7310	10	812	10.0	1.5714285714285714	812.0	208.85714285714286	dns
35	2368	0	0	0.0	0.9722222222222222	0.0	65.77777777777777	55	7310	0	0	0.0	1.5277777777777777	0.0	203.05555555555554	dns
35	2368	0	0	0.0	0.9459459459459459	0.0	64.0	55	7310	0	0	0.0	1.5277777777777777	0.0	203.05555555555554	dns
35	2368	0	0	0.0	0.9459459459459459	0.0	64.0	56	7564	1	254	1.0	1.5135135135135136	254.0	204.43243243243242	dns
35	2368	0	0	0.0	0.9210526315789473	0.0	62.31578947368421	56	7564	1	254	1.0	1.5135135135135136	254.0	204.43243243243242	dns
35	2368	0	0	0.0	0.9210526315789473	0.0	62.31578947368421	56	7564	0	0	0.0	1.4736842105263157	0.0	199.05263157894737	dns
35	2368	0	0	0.0	0.8974358974358975	0.0	60.717948717948715	56	7564	0	0	0.0	1.4736842105263157	0.0	199.05263157894737	dns
35	2368	0	0	0.0	0.8974358974358975	0.0	60.717948717948715	57	7804	1	240	1.0	1.4615384615384615	240.0	200.10256410256412	dns
